Date,Dernier,Ouv., Plus Haut,Plus Bas,Vol.,Variation %,Devise
20/11/2013,"11,1806","11,1613","11,2374","11,1123",,"-0,14%",EUR/MAD
19/11/2013,"11,1960","11,1926","11,2614","11,1224",,"-0,11%",EUR/MAD
18/11/2013,"11,2079","11,1952","11,2411","11,1657",,"-0,07%",EUR/MAD
15/11/2013,"11,2154","11,1711","11,2274","11,1121",,"0,15%",EUR/MAD
14/11/2013,"11,1984","11,1867","11,2293","11,1098",,"0,00%",EUR/MAD
13/11/2013,"11,1985","11,1766","11,2288","11,1036",,"0,07%",EUR/MAD
12/11/2013,"11,1909","11,1769","11,2374","11,1052",,"0,04%",EUR/MAD
11/11/2013,"11,1869","11,1498","11,2097","11,0482",,"0,07%",EUR/MAD
08/11/2013,"11,1786","11,1784","11,2372","11,1000",,"-0,09%",EUR/MAD
07/11/2013,"11,1889","11,1892","11,2307","11,0798",,"-0,19%",EUR/MAD
06/11/2013,"11,2100","11,1812","11,2461","11,1537",,"0,13%",EUR/MAD
05/11/2013,"11,1960","11,1942","11,2301","11,1519",,"-0,12%",EUR/MAD
04/11/2013,"11,2099","11,1716","11,2324","11,1211",,"-0,03%",EUR/MAD
01/11/2013,"11,2136","11,2160","11,2305","11,1192",,"-0,10%",EUR/MAD
31/10/2013,"11,2249","11,2126","11,2673","11,1335",,"-0,14%",EUR/MAD
30/10/2013,"11,2401","11,2220","11,2855","11,1586",,"0,03%",EUR/MAD
29/10/2013,"11,2370","11,2177","11,2820","11,1608",,"-0,04%",EUR/MAD
28/10/2013,"11,2415","11,2267","11,2790","11,1780",,"-0,05%",EUR/MAD
25/10/2013,"11,2470","11,2205","11,2769","11,1624",,"-0,04%",EUR/MAD
24/10/2013,"11,2515","11,2313","11,2924","11,1626",,"0,04%",EUR/MAD
23/10/2013,"11,2472","11,2314","11,2736","11,1574",,"0,04%",EUR/MAD
22/10/2013,"11,2422","11,2143","11,2775","11,1459",,"0,13%",EUR/MAD
21/10/2013,"11,2279","11,2283","11,2534","11,1419",,"0,01%",EUR/MAD
18/10/2013,"11,2272","11,2268","11,2659","11,1809",,"-0,06%",EUR/MAD
17/10/2013,"11,2343","11,1965","11,2553","11,1547",,"0,24%",EUR/MAD
16/10/2013,"11,2071","11,1889","11,2342","11,1446",,"0,04%",EUR/MAD
15/10/2013,"11,2031","11,2046","11,2489","11,1163",,"-0,15%",EUR/MAD
14/10/2013,"11,2196","11,1731","11,2390","11,1334",,"0,11%",EUR/MAD
11/10/2013,"11,2073","11,2121","11,2680","11,1440",,"-0,02%",EUR/MAD
10/10/2013,"11,2100","11,1931","11,2393","11,1222",,"0,04%",EUR/MAD
09/10/2013,"11,2053","11,2190","11,2389","11,1398",,"-0,06%",EUR/MAD
08/10/2013,"11,2115","11,2084","11,2460","11,1324",,"-0,10%",EUR/MAD
07/10/2013,"11,2232","11,2043","11,2519","11,1444",,"0,00%",EUR/MAD
04/10/2013,"11,2234","11,2226","11,2618","11,1385",,"-0,07%",EUR/MAD
03/10/2013,"11,2311","11,2070","11,2487","11,1372",,"0,07%",EUR/MAD
02/10/2013,"11,2227","11,1724","11,2437","11,1331",,"0,07%",EUR/MAD
01/10/2013,"11,2147","11,2028","11,2663","11,1407",,"0,26%",EUR/MAD
30/09/2013,"11,1853","11,1576","11,2634","11,1339",,"-0,11%",EUR/MAD
27/09/2013,"11,1972","11,1727","11,2321","11,1360",,"-0,10%",EUR/MAD
26/09/2013,"11,2089","11,1938","11,2539","11,1350",,"0,04%",EUR/MAD
25/09/2013,"11,2048","11,1979","11,2291","11,1149",,"-0,07%",EUR/MAD
24/09/2013,"11,2127","11,1997","11,2309","11,1349",,"-0,01%",EUR/MAD
23/09/2013,"11,2142","11,1863","11,2314","11,1202",,"0,08%",EUR/MAD
20/09/2013,"11,2050","11,2047","11,2357","11,1228",,"-0,13%",EUR/MAD
19/09/2013,"11,2192","11,1958","11,2383","11,1277",,"0,11%",EUR/MAD
18/09/2013,"11,2073","11,1207","11,2232","11,0971",,"0,41%",EUR/MAD
17/09/2013,"11,1611","11,1282","11,2356","11,0946",,"-0,02%",EUR/MAD
16/09/2013,"11,1632","11,1521","11,2271","11,0922",,"-0,06%",EUR/MAD
13/09/2013,"11,1698","11,1721","11,2040","11,0894",,"-0,15%",EUR/MAD
12/09/2013,"11,1871","11,1574","11,2023","11,0874",,"0,12%",EUR/MAD
11/09/2013,"11,1742","11,1583","11,1970","11,0880",,"0,05%",EUR/MAD
10/09/2013,"11,1686","11,1665","11,1923","11,0812",,"0,02%",EUR/MAD
09/09/2013,"11,1663","11,1295","11,1955","11,0712",,"0,29%",EUR/MAD
06/09/2013,"11,1345","11,1382","11,1818","11,0625",,"-0,11%",EUR/MAD
05/09/2013,"11,1466","11,1467","11,1823","11,0639",,"-0,25%",EUR/MAD
04/09/2013,"11,1746","11,1315","11,1865","11,0709",,"0,14%",EUR/MAD
03/09/2013,"11,1590","11,1280","11,1896","11,0760",,"-0,03%",EUR/MAD
02/09/2013,"11,1627","11,1022","11,2048","11,0763",,"0,07%",EUR/MAD
30/08/2013,"11,1554","11,1566","11,1979","11,0833",,"-0,08%",EUR/MAD
29/08/2013,"11,1644","11,1852","11,2048","11,0806",,"-0,32%",EUR/MAD
28/08/2013,"11,1999","11,1767","11,2199","11,0950",,"0,11%",EUR/MAD
27/08/2013,"11,1878","11,1752","11,2131","11,0990",,"0,13%",EUR/MAD
26/08/2013,"11,1736","11,1664","11,2092","11,1190",,"-0,11%",EUR/MAD
23/08/2013,"11,1862","11,1581","11,1981","11,0990",,"0,12%",EUR/MAD
22/08/2013,"11,1725","11,1712","11,1979","11,0936",,"-0,09%",EUR/MAD
21/08/2013,"11,1821","11,1774","11,2059","11,1367",,"-0,09%",EUR/MAD
20/08/2013,"11,1925","11,1671","11,2152","11,1339",,"0,13%",EUR/MAD
19/08/2013,"11,1779","11,1647","11,2114","11,0951",,"0,00%",EUR/MAD
16/08/2013,"11,1776","11,1666","11,1934","11,0937",,"-0,03%",EUR/MAD
15/08/2013,"11,1812","11,1528","11,2147","11,0704",,"0,13%",EUR/MAD
14/08/2013,"11,1669","11,1562","11,1873","11,1229",,"0,00%",EUR/MAD
13/08/2013,"11,1670","11,1675","11,1890","11,0654",,"-0,05%",EUR/MAD
12/08/2013,"11,1726","11,1482","11,1963","11,0704",,"-0,07%",EUR/MAD
09/08/2013,"11,1804","11,1740","11,2005","11,1361",,"-0,05%",EUR/MAD
08/08/2013,"11,1857","11,1284","11,1969","11,1182",,"0,20%",EUR/MAD
07/08/2013,"11,1631","11,1318","11,2198","11,1047",,"0,03%",EUR/MAD
06/08/2013,"11,1596","11,1518","11,2170","11,1020",,"-0,05%",EUR/MAD
05/08/2013,"11,1652","11,1692","11,1958","11,1015",,"-0,05%",EUR/MAD
02/08/2013,"11,1708","11,1543","11,2043","11,0911",,"0,01%",EUR/MAD
01/08/2013,"11,1692","11,1622","11,1926","11,0910",,"-0,05%",EUR/MAD
31/07/2013,"11,1743","11,1597","11,2079","11,0930",,"0,05%",EUR/MAD
30/07/2013,"11,1684","11,1061","11,1921","11,0857",,"0,20%",EUR/MAD
29/07/2013,"11,1463","11,1489","11,2221","11,0840",,"-0,16%",EUR/MAD
26/07/2013,"11,1639","11,1505","11,1944","11,0865",,"-0,01%",EUR/MAD
25/07/2013,"11,1652","11,1368","11,1910","11,0762",,"0,07%",EUR/MAD
24/07/2013,"11,1571","11,0994","11,1883","11,0745",,"0,00%",EUR/MAD
23/07/2013,"11,1569","11,1412","11,2014","11,0728",,"0,04%",EUR/MAD
22/07/2013,"11,1528","11,0870","11,1719","11,0627",,"0,23%",EUR/MAD
19/07/2013,"11,1270","11,1309","11,2007","11,0623",,"-0,13%",EUR/MAD
18/07/2013,"11,1416","11,1437","11,1621","11,0592",,"-0,10%",EUR/MAD
17/07/2013,"11,1530","11,1037","11,1791","11,0620",,"-0,02%",EUR/MAD
16/07/2013,"11,1550","11,1148","11,1713","11,0561",,"0,17%",EUR/MAD
15/07/2013,"11,1360","11,0697","11,1653","11,0478",,"-0,01%",EUR/MAD
12/07/2013,"11,1372","11,1127","11,1510","11,0428",,"0,03%",EUR/MAD
11/07/2013,"11,1336","11,0882","11,1977","11,0413",,"0,14%",EUR/MAD
10/07/2013,"11,1180","11,0589","11,1541","11,0247",,"0,29%",EUR/MAD
09/07/2013,"11,0854","11,0587","11,1543","11,0169",,"-0,19%",EUR/MAD
08/07/2013,"11,1068","11,0825","11,1203","11,0208",,"0,06%",EUR/MAD
05/07/2013,"11,1006","11,1044","11,1247","10,9982",,"-0,10%",EUR/MAD
04/07/2013,"11,1121","11,1177","11,1371","11,0315",,"-0,17%",EUR/MAD
03/07/2013,"11,1308","11,1143","11,1454","11,0374",,"0,12%",EUR/MAD
02/07/2013,"11,1179","11,1194","11,1473","11,0435",,"-0,11%",EUR/MAD
01/07/2013,"11,1301","11,0782","11,1497","11,0502",,"0,20%",EUR/MAD
28/06/2013,"11,1075","11,0713","11,1781","11,0452",,"-0,16%",EUR/MAD
27/06/2013,"11,1254","11,0817","11,1512","11,0477",,"0,03%",EUR/MAD
26/06/2013,"11,1223","11,1266","11,1526","11,0456",,"-0,15%",EUR/MAD
25/06/2013,"11,1390","11,0972","11,1752","11,0564",,"0,07%",EUR/MAD
24/06/2013,"11,1313","11,0933","11,1932","11,0554",,"-0,07%",EUR/MAD
21/06/2013,"11,1396","11,1306","11,1777","11,0633",,"-0,12%",EUR/MAD
20/06/2013,"11,1530","11,1628","11,1877","11,0740",,"-0,15%",EUR/MAD
19/06/2013,"11,1701","11,1735","11,1989","11,0882",,"-0,04%",EUR/MAD
18/06/2013,"11,1748","11,1692","11,2219","11,0975",,"-0,08%",EUR/MAD
17/06/2013,"11,1838","11,1512","11,2001","11,0957",,"0,09%",EUR/MAD
14/06/2013,"11,1740","11,1748","11,2055","11,0929",,"-0,07%",EUR/MAD
13/06/2013,"11,1821","11,1524","11,2047","11,0887",,"0,06%",EUR/MAD
12/06/2013,"11,1759","11,1615","11,2045","11,0875",,"0,06%",EUR/MAD
11/06/2013,"11,1697","11,1454","11,1924","11,0867",,"0,03%",EUR/MAD
10/06/2013,"11,1661","11,1306","11,1942","11,0761",,"0,05%",EUR/MAD
07/06/2013,"11,1601","11,1577","11,2079","11,0724",,"-0,05%",EUR/MAD
06/06/2013,"11,1654","11,1109","11,1907","11,0629",,"0,25%",EUR/MAD
05/06/2013,"11,1375","11,1028","11,1591","11,0550",,"0,19%",EUR/MAD
04/06/2013,"11,1163","11,0774","11,1894","11,0569",,"-0,15%",EUR/MAD
03/06/2013,"11,1332","11,0730","11,2227","11,0347",,"0,11%",EUR/MAD
31/05/2013,"11,1208","11,1147","11,1593","11,0330",,"-0,08%",EUR/MAD
30/05/2013,"11,1293","11,1024","11,1601","11,0392",,"0,16%",EUR/MAD
29/05/2013,"11,1114","11,0660","11,1420","11,0289",,"0,28%",EUR/MAD
28/05/2013,"11,0804","11,1012","11,1406","11,0357",,"-0,26%",EUR/MAD
27/05/2013,"11,1094","11,0770","11,1242","11,0348",,"0,15%",EUR/MAD
24/05/2013,"11,0932","11,1029","11,1614","11,0343",,"-0,15%",EUR/MAD
23/05/2013,"11,1102","11,0433","11,1301","11,0230",,"0,26%",EUR/MAD
22/05/2013,"11,0810","11,0971","11,1679","11,0249",,"-0,22%",EUR/MAD
21/05/2013,"11,1056","11,0888","11,1300","11,0236",,"0,03%",EUR/MAD
20/05/2013,"11,1018","11,0642","11,1194","10,9994",,"0,06%",EUR/MAD
17/05/2013,"11,0954","11,0908","11,1227","11,0293",,"-0,05%",EUR/MAD
16/05/2013,"11,1013","11,0820","11,1271","11,0322",,"-0,07%",EUR/MAD
15/05/2013,"11,1095","11,0543","11,1550","11,0315",,"0,01%",EUR/MAD
14/05/2013,"11,1088","11,0845","11,1416","11,0418",,"0,09%",EUR/MAD
13/05/2013,"11,0983","11,0890","11,1450","11,0422",,"-0,19%",EUR/MAD
10/05/2013,"11,1193","11,1158","11,1479","11,0376",,"-0,08%",EUR/MAD
09/05/2013,"11,1277","11,1110","11,1698","11,0601",,"-0,10%",EUR/MAD
08/05/2013,"11,1386","11,1105","11,1945","11,0586",,"0,06%",EUR/MAD
07/05/2013,"11,1314","11,1261","11,1653","11,0577",,"-0,04%",EUR/MAD
06/05/2013,"11,1355","11,0792","11,1888","11,0608",,"0,12%",EUR/MAD
03/05/2013,"11,1223","11,1226","11,1974","11,0512",,"-0,07%",EUR/MAD
02/05/2013,"11,1304","11,1393","11,1778","11,0574",,"-0,10%",EUR/MAD
01/05/2013,"11,1415","11,1112","11,1939","11,0690",,"0,03%",EUR/MAD
30/04/2013,"11,1383","11,1293","11,1762","11,0569",,"0,02%",EUR/MAD
29/04/2013,"11,1356","11,0834","11,1455","11,0506",,"0,10%",EUR/MAD
26/04/2013,"11,1247","11,1031","11,1448","11,0470",,"0,08%",EUR/MAD
25/04/2013,"11,1160","11,1174","11,1771","11,0488",,"-0,08%",EUR/MAD
24/04/2013,"11,1251","11,1020","11,1447","11,0464",,"0,07%",EUR/MAD
23/04/2013,"11,1175","11,1218","11,1589","11,0544",,"-0,12%",EUR/MAD
22/04/2013,"11,1308","11,0764","11,1504","11,0605",,"0,08%",EUR/MAD
19/04/2013,"11,1223","11,1203","11,1894","11,0669",,"-0,06%",EUR/MAD
18/04/2013,"11,1287","11,0854","11,1536","11,0671",,"0,04%",EUR/MAD
17/04/2013,"11,1242","11,1408","11,1738","11,0665",,"-0,16%",EUR/MAD
16/04/2013,"11,1415","11,1170","11,1876","11,0806",,"0,13%",EUR/MAD
15/04/2013,"11,1270","11,0999","11,1557","11,0698",,"-0,11%",EUR/MAD
12/04/2013,"11,1388","11,0970","11,1689","11,0661",,"0,02%",EUR/MAD
11/04/2013,"11,1369","11,1153","11,1606","11,0686",,"0,05%",EUR/MAD
10/04/2013,"11,1313","11,1060","11,1700","11,0665",,"-0,06%",EUR/MAD
09/04/2013,"11,1376","11,1005","11,1484","11,0619",,"0,20%",EUR/MAD
08/04/2013,"11,1151","11,0919","11,1783","11,0476",,"-0,04%",EUR/MAD
05/04/2013,"11,1197","11,0879","11,1352","11,0314",,"0,09%",EUR/MAD
04/04/2013,"11,1101","11,0553","11,1285","11,0068",,"0,09%",EUR/MAD
03/04/2013,"11,1003","11,0374","11,1409","11,0167",,"0,25%",EUR/MAD
02/04/2013,"11,0731","11,0570","11,1433","11,0187",,"-0,22%",EUR/MAD
01/04/2013,"11,0970","11,0804","11,1020","11,0190",,"0,10%",EUR/MAD
29/03/2013,"11,0864","11,0629","11,1260","11,0159",,"-0,01%",EUR/MAD
28/03/2013,"11,0880","11,0745","11,1139","11,0160",,"0,02%",EUR/MAD
27/03/2013,"11,0855","11,0728","11,1095","11,0233",,"-0,07%",EUR/MAD
26/03/2013,"11,0937","11,0851","11,1295","11,0360",,"0,01%",EUR/MAD
25/03/2013,"11,0927","11,0538","11,1487","11,0321",,"-0,19%",EUR/MAD
22/03/2013,"11,1136","11,0937","11,1508","11,0320",,"0,11%",EUR/MAD
21/03/2013,"11,1018","11,0930","11,1401","11,0265",,"-0,05%",EUR/MAD
20/03/2013,"11,1068","11,0443","11,1423","11,0320",,"0,20%",EUR/MAD
19/03/2013,"11,0841","11,0592","11,1443","11,0312",,"-0,11%",EUR/MAD
18/03/2013,"11,0966","11,0901","11,1500","11,0364",,"-0,19%",EUR/MAD
15/03/2013,"11,1172","11,0585","11,1799","11,0585",,"0,06%",EUR/MAD
14/03/2013,"11,1103","11,0851","11,1497","11,0446",,"0,05%",EUR/MAD
13/03/2013,"11,1047","11,1137","11,1515","11,0389",,"-0,15%",EUR/MAD
12/03/2013,"11,1215","11,1055","11,1432","11,0460",,"-0,04%",EUR/MAD
11/03/2013,"11,1257","11,0865","11,1546","11,0448",,"0,10%",EUR/MAD
08/03/2013,"11,1142","11,1052","11,1797","11,0414",,"-0,14%",EUR/MAD
07/03/2013,"11,1293","11,0745","11,1531","11,0621",,"0,16%",EUR/MAD
06/03/2013,"11,1119","11,1262","11,1452","11,0592",,"-0,04%",EUR/MAD
05/03/2013,"11,1164","11,1112","11,1729","11,0687",,"-0,01%",EUR/MAD
04/03/2013,"11,1179","11,0756","11,1637","11,0564",,"0,01%",EUR/MAD
01/03/2013,"11,1164","11,1169","11,1488","11,0529",,"-0,07%",EUR/MAD
28/02/2013,"11,1245","11,1275","11,1572","11,0665",,"-0,09%",EUR/MAD
27/02/2013,"11,1350","11,1045","11,1814","11,0679",,"0,04%",EUR/MAD
26/02/2013,"11,1303","11,1260","11,1713","11,0545",,"0,06%",EUR/MAD
25/02/2013,"11,1235","11,1364","11,1917","11,0622",,"-0,16%",EUR/MAD
22/02/2013,"11,1410","11,1277","11,1820","11,0652",,"-0,06%",EUR/MAD
21/02/2013,"11,1478","11,1230","11,1812","11,0730",,"-0,13%",EUR/MAD
20/02/2013,"11,1621","11,1446","11,1984","11,0904",,"-0,10%",EUR/MAD
19/02/2013,"11,1731","11,1414","11,2280","11,1083",,"0,09%",EUR/MAD
18/02/2013,"11,1636","11,1311","11,2144","11,1050",,"-0,13%",EUR/MAD
15/02/2013,"11,1784","11,1252","11,1894","11,1196",,"0,03%",EUR/MAD
14/02/2013,"11,1746","11,1844","11,2037","11,1151",,"-0,16%",EUR/MAD
13/02/2013,"11,1926","11,1847","11,2097","11,1310",,"0,11%",EUR/MAD
12/02/2013,"11,1800","11,1466","11,2104","11,1313",,"-0,06%",EUR/MAD
11/02/2013,"11,1870","11,1484","11,1967","11,1157",,"0,16%",EUR/MAD
08/02/2013,"11,1693","11,1741","11,2257","11,1078",,"-0,17%",EUR/MAD
07/02/2013,"11,1883","11,1587","11,2303","11,1076",,"-0,10%",EUR/MAD
06/02/2013,"11,2000","11,2081","11,2495","11,1298",,"-0,14%",EUR/MAD
05/02/2013,"11,2156","11,1554","11,2355","11,1295",,"0,08%",EUR/MAD
04/02/2013,"11,2061","11,1808","11,2287","11,1339",,"0,04%",EUR/MAD
01/02/2013,"11,2012","11,1997","11,2636","11,1346",,"-0,12%",EUR/MAD
31/01/2013,"11,2144","11,2047","11,2227","11,1356",,"0,14%",EUR/MAD
30/01/2013,"11,1983","11,1619","11,2529","11,1331",,"-0,03%",EUR/MAD
29/01/2013,"11,2016","11,1892","11,2147","11,1225",,"0,09%",EUR/MAD
28/01/2013,"11,1913","11,1407","11,2433","11,1215",,"-0,03%",EUR/MAD
25/01/2013,"11,1950","11,1777","11,2251","11,1122",,"0,10%",EUR/MAD
24/01/2013,"11,1836","11,1755","11,2015","11,1022",,"0,03%",EUR/MAD
23/01/2013,"11,1804","11,1370","11,1861","11,0964",,"0,03%",EUR/MAD
22/01/2013,"11,1769","11,1608","11,2013","11,1030",,"0,18%",EUR/MAD
21/01/2013,"11,1567","11,1454","11,2096","11,0972",,"-0,05%",EUR/MAD
18/01/2013,"11,1625","11,1770","11,2356","11,1091",,"-0,20%",EUR/MAD
17/01/2013,"11,1849","11,1295","11,1977","11,1012",,"0,11%",EUR/MAD
16/01/2013,"11,1729","11,1260","11,1950","11,0896",,"-0,01%",EUR/MAD
15/01/2013,"11,1737","11,1696","11,1967","11,0922",,"-0,10%",EUR/MAD
14/01/2013,"11,1854","11,1462","11,2133","11,1055",,"-0,01%",EUR/MAD
11/01/2013,"11,1861","11,1521","11,1908","11,0953",,"0,16%",EUR/MAD
10/01/2013,"11,1686","11,1032","11,1960","11,0639",,"0,27%",EUR/MAD
09/01/2013,"11,1383","11,0906","11,1486","11,0562",,"-0,03%",EUR/MAD
08/01/2013,"11,1414","11,1158","11,1612","11,0661",,"-0,05%",EUR/MAD
07/01/2013,"11,1467","11,1285","11,1590","11,0598",,"0,30%",EUR/MAD
04/01/2013,"11,1136","11,1258","11,1671","11,0551",,"-0,19%",EUR/MAD
03/01/2013,"11,1348","11,1467","11,1627","11,0635",,"-0,13%",EUR/MAD
02/01/2013,"11,1488","11,1499","11,2508","11,0751",,"-0,06%",EUR/MAD
01/01/2013,"11,1551","11,1267","11,1723","10,8925",,"-0,02%",EUR/MAD
31/12/2012,"11,1577","11,1183","11,1751","11,0813",,"0,08%",EUR/MAD
28/12/2012,"11,1488","11,1567","11,1867","11,0821",,"-0,13%",EUR/MAD
27/12/2012,"11,1637","11,1136","11,1874","11,0891",,"0,01%",EUR/MAD
26/12/2012,"11,1621","11,1422","11,1695","11,0835",,"0,21%",EUR/MAD
25/12/2012,"11,1383","11,1399","11,1763","11,0846",,"-0,04%",EUR/MAD
24/12/2012,"11,1425","11,1477","11,1945","11,0852",,"-0,23%",EUR/MAD
21/12/2012,"11,1681","11,1570","11,1790","11,0785",,"0,19%",EUR/MAD
20/12/2012,"11,1464","11,1136","11,2021","11,0836",,"-0,16%",EUR/MAD
19/12/2012,"11,1640","11,1535","11,1917","11,0893",,"0,14%",EUR/MAD
18/12/2012,"11,1480","11,1271","11,1998","11,0807",,"0,12%",EUR/MAD
17/12/2012,"11,1344","11,1534","11,2123","11,0816",,"-0,18%",EUR/MAD
14/12/2012,"11,1548","11,0904","11,1596","11,0691",,"0,14%",EUR/MAD
13/12/2012,"11,1390","11,1322","11,1496","11,0619",,"0,01%",EUR/MAD
12/12/2012,"11,1382","11,0754","11,1553","11,0594",,"0,22%",EUR/MAD
11/12/2012,"11,1143","11,0853","11,1612","11,0473",,"-0,04%",EUR/MAD
10/12/2012,"11,1182","11,0878","11,1228","11,0405",,"0,18%",EUR/MAD
07/12/2012,"11,0983","11,1062","11,1403","11,0380",,"-0,10%",EUR/MAD
06/12/2012,"11,1089","11,1298","11,1740","11,0502",,"-0,15%",EUR/MAD
05/12/2012,"11,1256","11,1078","11,1661","11,0598",,"-0,15%",EUR/MAD
04/12/2012,"11,1419","11,1283","11,1532","11,0636",,"0,21%",EUR/MAD
03/12/2012,"11,1181","11,1014","11,1745","11,0562",,"-0,20%",EUR/MAD
30/11/2012,"11,1401","11,1014","11,1509","11,0530",,"0,26%",EUR/MAD
29/11/2012,"11,1116","11,0779","11,1827","11,0468",,"0,01%",EUR/MAD
28/11/2012,"11,1106","11,1109","11,1317","11,0388",,"0,10%",EUR/MAD
27/11/2012,"11,0995","11,0945","11,1699","11,0456",,"-0,20%",EUR/MAD
26/11/2012,"11,1217","11,0732","11,1337","11,0523",,"-0,04%",EUR/MAD
23/11/2012,"11,1267","11,0672","11,1379","11,0338",,"0,17%",EUR/MAD
22/11/2012,"11,1078","11,0595","11,1277","11,0279",,"0,07%",EUR/MAD
21/11/2012,"11,0998","11,0435","11,1231","11,0134",,"0,20%",EUR/MAD
20/11/2012,"11,0771","11,0768","11,1391","11,0182",,"-0,18%",EUR/MAD
19/11/2012,"11,0967","11,0319","11,1162","11,0100",,"0,28%",EUR/MAD
16/11/2012,"11,0655","11,0841","11,1194","11,0066",,"-0,23%",EUR/MAD
15/11/2012,"11,0910","11,0642","11,1070","11,0110",,"0,05%",EUR/MAD
14/11/2012,"11,0852","11,0264","11,1041","11,0045",,"0,04%",EUR/MAD
13/11/2012,"11,0813","11,0721","11,0997","10,9967",,"0,15%",EUR/MAD
12/11/2012,"11,0644","11,0582","11,1224","11,0034",,"-0,01%",EUR/MAD
09/11/2012,"11,0654","11,0738","11,1054","10,9999",,"-0,19%",EUR/MAD
08/11/2012,"11,0863","11,0656","11,0966","11,0056",,"-0,03%",EUR/MAD
07/11/2012,"11,0900","11,0948","11,1143","11,0093",,"-0,06%",EUR/MAD
06/11/2012,"11,0969","11,0883","11,1151","11,0156",,"0,15%",EUR/MAD
05/11/2012,"11,0807","11,0938","11,1333","11,0165",,"-0,06%",EUR/MAD
02/11/2012,"11,0871","11,1133","11,1519","11,0218",,"-0,14%",EUR/MAD
01/11/2012,"11,1030","11,0886","11,1558","11,0411",,"-0,02%",EUR/MAD
31/10/2012,"11,1049","11,1121","11,1663","11,0419",,"-0,08%",EUR/MAD
30/10/2012,"11,1139","11,1028","11,1316","11,0415",,"0,08%",EUR/MAD
29/10/2012,"11,1051","11,0765","11,1547","11,0347",,"0,00%",EUR/MAD
26/10/2012,"11,1052","11,1098","11,1603","11,0364",,"0,01%",EUR/MAD
25/10/2012,"11,1039","11,0741","11,1442","11,0453",,"-0,04%",EUR/MAD
24/10/2012,"11,1087","11,1225","11,1414","11,0385",,"0,02%",EUR/MAD
23/10/2012,"11,1070","11,1231","11,1743","11,0428",,"-0,21%",EUR/MAD
22/10/2012,"11,1309","11,0957","11,1840","11,0582",,"-0,01%",EUR/MAD
19/10/2012,"11,1320","11,1302","11,1481","11,0528",,"-0,05%",EUR/MAD
18/10/2012,"11,1373","11,1250","11,1533","11,0636",,"-0,02%",EUR/MAD
17/10/2012,"11,1391","11,0955","11,1893","11,0627",,"0,12%",EUR/MAD
16/10/2012,"11,1261","11,0714","11,1688","11,0485",,"0,23%",EUR/MAD
15/10/2012,"11,1009","11,1102","11,1363","11,0407",,"-0,03%",EUR/MAD
12/10/2012,"11,1042","11,0688","11,1655","11,0362",,"-0,14%",EUR/MAD
11/10/2012,"11,1199","11,1012","11,1367","11,0262",,"0,09%",EUR/MAD
10/10/2012,"11,1095","11,0989","11,1230","11,0279",,"0,02%",EUR/MAD
09/10/2012,"11,1077","11,1144","11,1329","11,0287",,"0,00%",EUR/MAD
08/10/2012,"11,1077","11,0913","11,1409","11,0373",,"-0,06%",EUR/MAD
05/10/2012,"11,1148","11,0749","11,1716","11,0466",,"-0,02%",EUR/MAD
04/10/2012,"11,1171","11,0663","11,1663","11,0363",,"0,04%",EUR/MAD
03/10/2012,"11,1125","11,0923","11,1314","11,0193",,"-0,04%",EUR/MAD
02/10/2012,"11,1164","11,0536","11,1339","11,0337",,"0,19%",EUR/MAD
01/10/2012,"11,0951","11,0815","11,1269","11,0192",,"0,10%",EUR/MAD
28/09/2012,"11,0845","11,1067","11,1332","11,0227",,"-0,26%",EUR/MAD
27/09/2012,"11,1129","11,0927","11,1280","11,0236",,"0,06%",EUR/MAD
26/09/2012,"11,1060","11,1049","11,1343","11,0253",,"-0,03%",EUR/MAD
25/09/2012,"11,1090","11,1004","11,1395","11,0266",,"0,05%",EUR/MAD
24/09/2012,"11,1029","11,0747","11,1394","11,0328",,"-0,17%",EUR/MAD
21/09/2012,"11,1223","11,1160","11,1674","11,0460",,"0,01%",EUR/MAD
20/09/2012,"11,1215","11,0908","11,1441","11,0353",,"-0,15%",EUR/MAD
19/09/2012,"11,1381","11,1070","11,1463","11,0506",,"0,04%",EUR/MAD
18/09/2012,"11,1336","11,1087","11,1518","11,0525",,"-0,13%",EUR/MAD
17/09/2012,"11,1486","11,1130","11,1635","11,0720",,"0,12%",EUR/MAD
14/09/2012,"11,1353","11,1172","11,1918","11,0537",,"0,10%",EUR/MAD
13/09/2012,"11,1244","11,0896","11,1475","11,0355",,"0,13%",EUR/MAD
12/09/2012,"11,1095","11,0486","11,1223","11,0253",,"0,06%",EUR/MAD
11/09/2012,"11,1032","11,0432","11,1080","11,0119",,"0,16%",EUR/MAD
10/09/2012,"11,0855","11,0412","11,0972","11,0119",,"-0,13%",EUR/MAD
07/09/2012,"11,1004","11,0584","11,1047","11,0109",,"0,31%",EUR/MAD
06/09/2012,"11,0662","11,0154","11,0818","10,9859",,"0,18%",EUR/MAD
05/09/2012,"11,0459","11,0097","11,0993","10,9695",,"0,05%",EUR/MAD
04/09/2012,"11,0401","11,0446","11,1142","10,9792",,"-0,17%",EUR/MAD
03/09/2012,"11,0593","11,0060","11,0744","10,9783",,"0,00%",EUR/MAD
31/08/2012,"11,0598","10,9984","11,0737","10,9680",,"0,24%",EUR/MAD
30/08/2012,"11,0336","10,9992","11,0839","10,9680",,"-0,09%",EUR/MAD
